generated_on,display_name,load_month,dlvd_price
2021-09-23 10:46:00.000,RBOB,Sep.21,-7.5
2021-09-23 11:01:00.000,RBOB,Oct.21,-8.25
2021-09-23 11:01:00.000,RBOB,Nov.21,-9.7
2021-09-23 11:01:00.000,RBOB,Dec.21,-11.65
2021-09-23 11:01:00.000,RBOB,Jan.22,-14.25
2021-09-23 11:01:00.000,RBOB,Feb.22,-27.0
2021-09-23 11:01:00.000,RBOB,Sep.21,-7.4
2021-09-23 11:16:00.000,RBOB,Oct.21,-8.2
2021-09-23 11:16:00.000,RBOB,Nov.21,-9.7
2021-09-23 11:16:00.000,RBOB,Dec.21,-11.6
2021-09-23 11:16:00.000,RBOB,Jan.22,-14.25
2021-09-23 11:16:00.000,RBOB,Feb.22,-27.0
2021-09-23 11:16:00.000,RBOB,Sep.21,-7.35
2021-09-23 11:31:00.000,RBOB,Oct.21,-8.15
2021-09-23 11:31:00.000,RBOB,Nov.21,-9.65
2021-09-23 11:31:00.000,RBOB,Dec.21,-11.6
2021-09-23 11:31:00.000,RBOB,Jan.22,-14.2
2021-09-23 11:31:00.000,RBOB,Feb.22,-26.95
2021-09-23 11:31:00.000,RBOB,Sep.21,-7.35
2021-09-23 11:46:00.000,RBOB,Oct.21,-8.05
2021-09-23 11:46:00.000,RBOB,Nov.21,-9.6
2021-09-23 11:46:00.000,RBOB,Dec.21,-11.55
2021-09-23 11:46:00.000,RBOB,Jan.22,-14.15
2021-09-23 11:46:00.000,RBOB,Feb.22,-26.85
2021-09-23 11:46:00.000,RBOB,Sep.21,-7.25
2021-09-23 12:01:00.000,RBOB,Oct.21,-8.05
2021-09-23 12:01:00.000,RBOB,Nov.21,-9.55
2021-09-23 12:01:00.000,RBOB,Dec.21,-11.5
2021-09-23 12:01:00.000,RBOB,Jan.22,-14.05
2021-09-23 12:01:00.000,RBOB,Feb.22,-26.8
2021-09-23 12:01:00.000,RBOB,Sep.21,-7.25
2021-09-23 12:16:00.000,RBOB,Oct.21,-8.25
2021-09-23 12:16:00.000,RBOB,Nov.21,-9.4
2021-09-23 12:16:00.000,RBOB,Dec.21,-11.3
2021-09-23 12:16:00.000,RBOB,Jan.22,-13.9
2021-09-23 12:16:00.000,RBOB,Feb.22,-26.7
2021-09-23 12:16:00.000,RBOB,Sep.21,-7.45
2021-09-23 12:31:00.000,RBOB,Oct.21,-8.45
2021-09-23 12:31:00.000,RBOB,Nov.21,-9.7
2021-09-23 12:31:00.000,RBOB,Dec.21,-11.45
2021-09-23 12:31:00.000,RBOB,Jan.22,-14.0
2021-09-23 12:31:00.000,RBOB,Feb.22,-26.8
2021-09-23 12:31:00.000,RBOB,Sep.21,-7.6
2021-09-23 12:46:00.000,RBOB,Oct.21,-8.45
2021-09-23 12:46:00.000,RBOB,Nov.21,-9.75
2021-09-23 12:46:00.000,RBOB,Dec.21,-11.55
2021-09-23 12:46:00.000,RBOB,Jan.22,-14.1
2021-09-23 12:46:00.000,RBOB,Feb.22,-26.8
2021-09-23 12:46:00.000,RBOB,Sep.21,-7.65
2021-09-23 13:01:00.000,RBOB,Oct.21,-8.45
2021-09-23 13:01:00.000,RBOB,Nov.21,-9.75
2021-09-23 13:01:00.000,RBOB,Dec.21,-11.45
2021-09-23 13:01:00.000,RBOB,Jan.22,-14.0
2021-09-23 13:01:00.000,RBOB,Feb.22,-26.75
2021-09-23 13:01:00.000,RBOB,Sep.21,-7.6
2021-09-23 13:16:00.000,RBOB,Oct.21,-8.5
2021-09-23 13:16:00.000,RBOB,Nov.21,-9.75
2021-09-23 13:16:00.000,RBOB,Dec.21,-11.55
2021-09-23 13:16:00.000,RBOB,Jan.22,-14.1
2021-09-23 13:16:00.000,RBOB,Feb.22,-26.75
2021-09-23 13:16:00.000,RBOB,Sep.21,-7.7
2021-09-23 13:31:00.000,RBOB,Oct.21,-8.55
2021-09-23 13:31:00.000,RBOB,Nov.21,-9.85
2021-09-23 13:31:00.000,RBOB,Dec.21,-11.65
2021-09-23 13:31:00.000,RBOB,Jan.22,-14.15
2021-09-23 13:31:00.000,RBOB,Feb.22,-26.8
2021-09-23 13:46:00.000,RBOB,Oct.21,-8.5
2021-09-23 13:46:00.000,RBOB,Nov.21,-9.85
2021-09-23 13:46:00.000,RBOB,Dec.21,-11.55
2021-09-23 13:46:00.000,RBOB,Jan.22,-14.05
2021-09-23 13:46:00.000,RBOB,Feb.22,-26.7
2021-09-23 13:46:00.000,RBOB,Sep.21,-7.7
2021-09-23 14:01:00.000,RBOB,Oct.21,-8.3
2021-09-23 14:01:00.000,RBOB,Nov.21,-9.6
2021-09-23 14:01:00.000,RBOB,Dec.21,-11.4
2021-09-23 14:01:00.000,RBOB,Jan.22,-13.95
2021-09-23 14:01:00.000,RBOB,Feb.22,-26.6
2021-09-23 14:01:00.000,RBOB,Sep.21,-7.55
2021-09-23 14:16:00.000,RBOB,Oct.21,-8.45
2021-09-23 14:16:00.000,RBOB,Nov.21,-9.8
2021-09-23 14:16:00.000,RBOB,Dec.21,-11.55
2021-09-23 14:16:00.000,RBOB,Jan.22,-14.0
2021-09-23 14:16:00.000,RBOB,Feb.22,-26.75
2021-09-23 14:16:00.000,RBOB,Sep.21,-7.65
2021-09-23 14:31:00.000,RBOB,Oct.21,-8.5
2021-09-23 14:31:00.000,RBOB,Nov.21,-9.75
2021-09-23 14:31:00.000,RBOB,Dec.21,-11.5
2021-09-23 14:31:00.000,RBOB,Jan.22,-14.0
2021-09-23 14:31:00.000,RBOB,Feb.22,-26.65
2021-09-23 14:31:00.000,RBOB,Sep.21,-7.7
2021-09-23 14:46:00.000,RBOB,Oct.21,-8.95
2021-09-23 14:46:00.000,RBOB,Nov.21,-10.2
2021-09-23 14:46:00.000,RBOB,Dec.21,-11.9
2021-09-23 14:46:00.000,RBOB,Jan.22,-14.35
2021-09-23 14:46:00.000,RBOB,Feb.22,-27.1
2021-09-23 14:46:00.000,RBOB,Sep.21,-8.15
2021-09-23 15:01:00.000,RBOB,Oct.21,-9.05
2021-09-23 15:01:00.000,RBOB,Nov.21,-10.25
2021-09-23 15:01:00.000,RBOB,Dec.21,-12.0
2021-09-23 15:01:00.000,RBOB,Jan.22,-14.55
2021-09-23 15:01:00.000,RBOB,Feb.22,-27.25
2021-09-23 15:01:00.000,RBOB,Sep.21,-8.25
2021-09-23 15:10:00.000,RBOB,Oct.21,-9.0
2021-09-23 15:10:00.000,RBOB,Nov.21,-10.2
2021-09-23 15:10:00.000,RBOB,Dec.21,-12.0
2021-09-23 15:10:00.000,RBOB,Jan.22,-14.5
2021-09-23 15:10:00.000,RBOB,Feb.22,-27.3
2021-09-23 15:10:00.000,RBOB,Sep.21,-8.15
2021-09-23 15:25:00.000,RBOB,Oct.21,-9.05
2021-09-23 15:25:00.000,RBOB,Nov.21,-10.2
2021-09-23 15:25:00.000,RBOB,Dec.21,-11.9
2021-09-23 15:25:00.000,RBOB,Jan.22,-14.4
2021-09-23 15:25:00.000,RBOB,Feb.22,-27.2
2021-09-23 15:25:00.000,RBOB,Sep.21,-8.3
2021-09-23 15:40:00.000,RBOB,Oct.21,-9.25
2021-09-23 15:40:00.000,RBOB,Nov.21,-10.35
2021-09-23 15:40:00.000,RBOB,Dec.21,-12.05
2021-09-23 15:40:00.000,RBOB,Jan.22,-14.7
2021-09-23 15:40:00.000,RBOB,Feb.22,-27.4
2021-09-23 15:40:00.000,RBOB,Sep.21,-8.45
2021-09-23 15:55:00.000,RBOB,Oct.21,-9.05
2021-09-23 15:55:00.000,RBOB,Nov.21,-10.2
2021-09-23 15:55:00.000,RBOB,Dec.21,-11.9
2021-09-23 15:55:00.000,RBOB,Jan.22,-14.5
2021-09-23 15:55:00.000,RBOB,Feb.22,-27.25
2021-09-23 15:55:00.000,RBOB,Sep.21,-8.2
2021-09-23 16:10:00.000,RBOB,Oct.21,-8.95
2021-09-23 16:10:00.000,RBOB,Nov.21,-10.1
2021-09-23 16:10:00.000,RBOB,Dec.21,-11.85
2021-09-23 16:10:00.000,RBOB,Jan.22,-14.5
2021-09-23 16:10:00.000,RBOB,Feb.22,-27.15
2021-09-23 16:10:00.000,RBOB,Sep.21,-8.15
2021-09-23 16:25:00.000,RBOB,Oct.21,-8.9
2021-09-23 16:25:00.000,RBOB,Nov.21,-10.05
2021-09-23 16:25:00.000,RBOB,Dec.21,-11.75
2021-09-23 16:25:00.000,RBOB,Jan.22,-14.4
2021-09-23 16:25:00.000,RBOB,Feb.22,-27.05
2021-09-23 16:25:00.000,RBOB,Sep.21,-8.1
2021-09-23 16:40:00.000,RBOB,Oct.21,-9.0
2021-09-23 16:40:00.000,RBOB,Nov.21,-10.1
2021-09-23 16:40:00.000,RBOB,Dec.21,-11.8
2021-09-23 16:40:00.000,RBOB,Jan.22,-14.45
2021-09-23 16:40:00.000,RBOB,Feb.22,-27.1
2021-09-23 16:40:00.000,RBOB,Sep.21,-8.25
2021-09-23 16:55:00.000,RBOB,Oct.21,-9.25
2021-09-23 16:55:00.000,RBOB,Nov.21,-10.2
2021-09-23 16:55:00.000,RBOB,Dec.21,-11.8
2021-09-23 16:55:00.000,RBOB,Jan.22,-14.4
2021-09-23 16:55:00.000,RBOB,Feb.22,-27.05
2021-09-23 16:55:00.000,RBOB,Sep.21,-8.45
2021-09-23 17:10:00.000,RBOB,Oct.21,-9.1
2021-09-23 17:10:00.000,RBOB,Nov.21,-10.2
2021-09-23 17:10:00.000,RBOB,Dec.21,-11.85
2021-09-23 17:10:00.000,RBOB,Jan.22,-14.45
2021-09-23 17:10:00.000,RBOB,Feb.22,-27.1
2021-09-23 17:10:00.000,RBOB,Sep.21,-8.35
2021-09-23 17:25:00.000,RBOB,Oct.21,-9.3
2021-09-23 17:25:00.000,RBOB,Nov.21,-10.25
2021-09-23 17:25:00.000,RBOB,Dec.21,-11.85
2021-09-23 17:25:00.000,RBOB,Jan.22,-14.45
2021-09-23 17:25:00.000,RBOB,Feb.22,-27.1
2021-09-23 17:25:00.000,RBOB,Sep.21,-8.25
2021-09-23 17:40:00.000,RBOB,Oct.21,-10.55
2021-09-23 17:40:00.000,RBOB,Nov.21,-10.85
2021-09-23 17:40:00.000,RBOB,Dec.21,-12.35
2021-09-23 17:40:00.000,RBOB,Jan.22,-14.55
2021-09-23 17:40:00.000,RBOB,Feb.22,-27.25
2021-09-23 17:40:00.000,RBOB,Sep.21,-8.3
2021-09-23 17:55:00.000,RBOB,Oct.21,-10.7
2021-09-23 17:55:00.000,RBOB,Nov.21,-10.9
2021-09-23 17:55:00.000,RBOB,Dec.21,-12.4
2021-09-23 17:55:00.000,RBOB,Jan.22,-14.65
2021-09-23 17:55:00.000,RBOB,Feb.22,-27.3
2021-09-23 17:55:00.000,RBOB,Sep.21,-8.5
2021-09-23 18:10:00.000,RBOB,Oct.21,-10.85
2021-09-23 18:10:00.000,RBOB,Nov.21,-11.0
2021-09-23 18:10:00.000,RBOB,Dec.21,-12.45
2021-09-23 18:10:00.000,RBOB,Jan.22,-14.7
2021-09-23 18:10:00.000,RBOB,Feb.22,-27.2
2021-09-23 18:10:00.000,RBOB,Sep.21,-8.6
2021-09-23 18:25:00.000,RBOB,Oct.21,-10.9
2021-09-23 18:25:00.000,RBOB,Nov.21,-11.1
2021-09-23 18:25:00.000,RBOB,Dec.21,-12.7
2021-09-23 18:25:00.000,RBOB,Jan.22,-15.05
2021-09-23 18:25:00.000,RBOB,Feb.22,-27.45
2021-09-23 18:25:00.000,RBOB,Sep.21,-8.6
2021-09-23 18:40:00.000,RBOB,Oct.21,-10.95
2021-09-23 18:40:00.000,RBOB,Nov.21,-11.15
2021-09-23 18:40:00.000,RBOB,Dec.21,-12.75
2021-09-23 18:40:00.000,RBOB,Jan.22,-15.05
2021-09-23 18:40:00.000,RBOB,Feb.22,-27.4
2021-09-23 18:40:00.000,RBOB,Sep.21,-8.7
2021-09-23 18:55:00.000,RBOB,Oct.21,-10.8
2021-09-23 18:55:00.000,RBOB,Nov.21,-11.05
2021-09-23 18:55:00.000,RBOB,Dec.21,-12.7
2021-09-23 18:55:00.000,RBOB,Jan.22,-14.95
2021-09-23 18:55:00.000,RBOB,Feb.22,-27.45
2021-09-23 18:55:00.000,RBOB,Sep.21,-8.5
2021-09-23 19:10:00.000,RBOB,Oct.21,-10.75
2021-09-23 19:10:00.000,RBOB,Nov.21,-11.0
2021-09-23 19:10:00.000,RBOB,Dec.21,-12.6
2021-09-23 19:10:00.000,RBOB,Jan.22,-14.9
2021-09-23 19:10:00.000,RBOB,Feb.22,-27.35
2021-09-23 19:10:00.000,RBOB,Sep.21,-8.5
2021-09-23 19:25:00.000,RBOB,Oct.21,-10.85
2021-09-23 19:25:00.000,RBOB,Nov.21,-11.05
2021-09-23 19:25:00.000,RBOB,Dec.21,-12.65
2021-09-23 19:25:00.000,RBOB,Jan.22,-14.9
2021-09-23 19:25:00.000,RBOB,Feb.22,-27.3
2021-09-23 19:25:00.000,RBOB,Sep.21,-8.6
2021-09-23 19:40:00.000,RBOB,Oct.21,-10.85
2021-09-23 19:40:00.000,RBOB,Nov.21,-11.05
2021-09-23 19:40:00.000,RBOB,Dec.21,-12.65
2021-09-23 19:40:00.000,RBOB,Jan.22,-15.0
2021-09-23 19:40:00.000,RBOB,Feb.22,-27.35
2021-09-23 19:40:00.000,RBOB,Sep.21,-8.55
2021-09-23 19:55:00.000,RBOB,Oct.21,-10.85
2021-09-23 19:55:00.000,RBOB,Nov.21,-11.05
2021-09-23 19:55:00.000,RBOB,Dec.21,-12.65
2021-09-23 19:55:00.000,RBOB,Jan.22,-14.95
2021-09-23 19:55:00.000,RBOB,Feb.22,-27.3
2021-09-23 19:55:00.000,RBOB,Sep.21,-8.55
2021-09-23 20:10:00.000,RBOB,Oct.21,-10.85
2021-09-23 20:10:00.000,RBOB,Nov.21,-11.05
2021-09-23 20:10:00.000,RBOB,Dec.21,-12.65
2021-09-23 20:10:00.000,RBOB,Jan.22,-14.95
2021-09-23 20:10:00.000,RBOB,Feb.22,-27.35
2021-09-23 20:10:00.000,RBOB,Sep.21,-8.6
2021-09-23 20:25:00.000,RBOB,Oct.21,-10.8
2021-09-23 20:25:00.000,RBOB,Nov.21,-11.05
2021-09-23 20:25:00.000,RBOB,Dec.21,-12.65
2021-09-23 20:25:00.000,RBOB,Jan.22,-14.95
2021-09-23 20:25:00.000,RBOB,Feb.22,-27.4
2021-09-23 20:25:00.000,RBOB,Sep.21,-8.55
2021-09-23 20:40:00.000,RBOB,Oct.21,-10.75
2021-09-23 20:40:00.000,RBOB,Nov.21,-11.0
2021-09-23 20:40:00.000,RBOB,Dec.21,-12.6
2021-09-23 20:40:00.000,RBOB,Jan.22,-14.9
2021-09-23 20:40:00.000,RBOB,Feb.22,-27.35
2021-09-23 20:40:00.000,RBOB,Sep.21,-8.55
2021-09-23 20:55:00.000,RBOB,Oct.21,-10.95
2021-09-23 20:55:00.000,RBOB,Feb.22,-27.3
2021-09-23 21:10:00.000,RBOB,Oct.21,-10.95
2021-09-23 21:10:00.000,RBOB,Nov.21,-9.7
2021-09-23 21:10:00.000,RBOB,Dec.21,-11.3
2021-09-23 21:10:00.000,RBOB,Jan.22,-13.7
2021-09-23 21:10:00.000,RBOB,Feb.22,-26.1
2021-09-23 21:10:00.000,RBOB,Sep.21,-9.75
2021-09-23 21:25:00.000,RBOB,Oct.21,-10.95
2021-09-23 21:25:00.000,RBOB,Nov.21,-9.7
2021-09-23 21:25:00.000,RBOB,Dec.21,-11.35
2021-09-23 21:25:00.000,RBOB,Jan.22,-13.7
2021-09-23 21:25:00.000,RBOB,Feb.22,-26.1
2021-09-23 21:25:00.000,RBOB,Sep.21,-9.75
2021-09-23 21:40:00.000,RBOB,Oct.21,-10.95
2021-09-23 21:40:00.000,RBOB,Nov.21,-9.7
2021-09-23 21:40:00.000,RBOB,Dec.21,-11.3
2021-09-23 21:40:00.000,RBOB,Jan.22,-13.65
2021-09-23 21:40:00.000,RBOB,Feb.22,-26.05
2021-09-23 21:40:00.000,RBOB,Sep.21,-9.75
2021-09-23 21:55:00.000,RBOB,Oct.21,-10.75
2021-09-23 21:55:00.000,RBOB,Nov.21,-11.0
2021-09-23 21:55:00.000,RBOB,Dec.21,-12.6
2021-09-23 21:55:00.000,RBOB,Jan.22,-14.9
2021-09-23 21:55:00.000,RBOB,Feb.22,-27.2
2021-09-23 21:55:00.000,RBOB,Sep.21,-8.45
2021-09-23 22:10:00.000,RBOB,Oct.21,-10.8
2021-09-23 22:10:00.000,RBOB,Nov.21,-11.05
2021-09-23 22:10:00.000,RBOB,Dec.21,-12.65
2021-09-23 22:10:00.000,RBOB,Jan.22,-14.95
2021-09-23 22:10:00.000,RBOB,Feb.22,-27.4
2021-09-23 22:10:00.000,RBOB,Sep.21,-8.6
2021-09-23 22:25:00.000,RBOB,Oct.21,-10.8
2021-09-23 22:25:00.000,RBOB,Nov.21,-11.05
2021-09-23 22:25:00.000,RBOB,Dec.21,-12.65
2021-09-23 22:25:00.000,RBOB,Jan.22,-15.0
2021-09-23 22:25:00.000,RBOB,Feb.22,-27.4
2021-09-23 22:25:00.000,RBOB,Sep.21,-8.6
2021-09-23 22:40:00.000,RBOB,Oct.21,-10.85
2021-09-23 22:40:00.000,RBOB,Nov.21,-11.05
2021-09-23 22:40:00.000,RBOB,Dec.21,-12.65
2021-09-23 22:40:00.000,RBOB,Jan.22,-14.9
2021-09-23 22:40:00.000,RBOB,Feb.22,-27.4
2021-09-23 22:40:00.000,RBOB,Sep.21,-8.6
2021-09-23 22:55:00.000,RBOB,Oct.21,-10.8
2021-09-23 22:55:00.000,RBOB,Nov.21,-11.05
2021-09-23 22:55:00.000,RBOB,Dec.21,-12.65
2021-09-23 22:55:00.000,RBOB,Jan.22,-14.95
2021-09-23 22:55:00.000,RBOB,Feb.22,-27.35
2021-09-23 22:55:00.000,RBOB,Sep.21,-8.55
2021-09-23 23:10:00.000,RBOB,Oct.21,-10.8
2021-09-23 23:10:00.000,RBOB,Nov.21,-11.05
2021-09-23 23:10:00.000,RBOB,Dec.21,-12.65
2021-09-23 23:10:00.000,RBOB,Jan.22,-14.9
2021-09-23 23:10:00.000,RBOB,Feb.22,-27.35
2021-09-23 23:10:00.000,RBOB,Sep.21,-8.6
2021-09-23 23:25:00.000,RBOB,Oct.21,-10.8
2021-09-23 23:25:00.000,RBOB,Nov.21,-11.05
2021-09-23 23:25:00.000,RBOB,Dec.21,-12.65
2021-09-23 23:25:00.000,RBOB,Jan.22,-14.95
2021-09-23 23:25:00.000,RBOB,Feb.22,-27.35
2021-09-23 23:25:00.000,RBOB,Sep.21,-8.55
2021-09-23 23:40:00.000,RBOB,Oct.21,-10.8
2021-09-23 23:40:00.000,RBOB,Nov.21,-11.05
2021-09-23 23:40:00.000,RBOB,Dec.21,-12.65
2021-09-23 23:40:00.000,RBOB,Jan.22,-14.95
2021-09-23 23:40:00.000,RBOB,Feb.22,-27.35
2021-09-23 23:40:00.000,RBOB,Sep.21,-8.55
2021-09-23 23:55:00.000,RBOB,Oct.21,-10.8
2021-09-23 23:55:00.000,RBOB,Nov.21,-11.05
2021-09-23 23:55:00.000,RBOB,Dec.21,-12.65
2021-09-23 23:55:00.000,RBOB,Jan.22,-14.9
2021-09-23 23:55:00.000,RBOB,Feb.22,-27.4
2021-09-24 00:10:00.000,RBOB,Dec.21,-12.65
2021-09-24 00:10:00.000,RBOB,Jan.22,-15.0
2021-09-24 00:10:00.000,RBOB,Feb.22,-27.4
2021-09-24 00:10:00.000,RBOB,Sep.21,-8.55
2021-09-24 00:25:00.000,RBOB,Oct.21,-10.85
2021-09-24 00:25:00.000,RBOB,Nov.21,-11.1
2021-09-24 00:25:00.000,RBOB,Dec.21,-12.65
2021-09-24 00:25:00.000,RBOB,Jan.22,-15.0
2021-09-24 00:25:00.000,RBOB,Feb.22,-27.35
2021-09-24 00:25:00.000,RBOB,Sep.21,-8.5
2021-09-24 00:40:00.000,RBOB,Oct.21,-10.85
2021-09-24 00:40:00.000,RBOB,Nov.21,-11.05
2021-09-24 00:40:00.000,RBOB,Dec.21,-12.65
2021-09-24 00:40:00.000,RBOB,Jan.22,-14.95
2021-09-24 00:40:00.000,RBOB,Feb.22,-27.35
2021-09-24 00:40:00.000,RBOB,Sep.21,-8.5
2021-09-24 00:55:00.000,RBOB,Oct.21,-10.85
2021-09-24 00:55:00.000,RBOB,Nov.21,-11.05
2021-09-24 00:55:00.000,RBOB,Dec.21,-12.6
2021-09-24 00:55:00.000,RBOB,Jan.22,-14.95
2021-09-24 00:55:00.000,RBOB,Feb.22,-27.3
2021-09-24 00:55:00.000,RBOB,Sep.21,-8.45
2021-09-24 01:10:00.000,RBOB,Oct.21,-10.85
2021-09-24 01:10:00.000,RBOB,Nov.21,-11.05
2021-09-24 01:10:00.000,RBOB,Dec.21,-12.6
2021-09-24 01:10:00.000,RBOB,Jan.22,-14.95
2021-09-24 01:10:00.000,RBOB,Feb.22,-27.3
2021-09-24 01:10:00.000,RBOB,Sep.21,-8.5
2021-09-24 01:25:00.000,RBOB,Oct.21,-10.85
2021-09-24 01:25:00.000,RBOB,Nov.21,-11.05
2021-09-24 01:25:00.000,RBOB,Dec.21,-12.6
2021-09-24 01:25:00.000,RBOB,Jan.22,-14.9
2021-09-24 01:25:00.000,RBOB,Feb.22,-27.3
2021-09-24 01:25:00.000,RBOB,Sep.21,-8.45
2021-09-24 01:40:00.000,RBOB,Oct.21,-10.8
2021-09-24 01:40:00.000,RBOB,Nov.21,-11.05
2021-09-24 01:40:00.000,RBOB,Dec.21,-12.6
2021-09-24 01:40:00.000,RBOB,Jan.22,-14.95
2021-09-24 01:40:00.000,RBOB,Feb.22,-27.3
2021-09-24 01:40:00.000,RBOB,Sep.21,-8.45
2021-09-24 01:55:00.000,RBOB,Oct.21,-10.8
2021-09-24 01:55:00.000,RBOB,Nov.21,-11.05
2021-09-24 01:55:00.000,RBOB,Dec.21,-12.6
2021-09-24 01:55:00.000,RBOB,Jan.22,-14.95
2021-09-24 01:55:00.000,RBOB,Feb.22,-27.3
2021-09-24 01:55:00.000,RBOB,Sep.21,-8.45
2021-09-24 02:10:00.000,RBOB,Oct.21,-10.75
2021-09-24 02:10:00.000,RBOB,Nov.21,-11.0
2021-09-24 02:10:00.000,RBOB,Dec.21,-12.6
2021-09-24 02:10:00.000,RBOB,Jan.22,-14.85
2021-09-24 02:10:00.000,RBOB,Feb.22,-27.25
2021-09-24 02:10:00.000,RBOB,Sep.21,-8.4
2021-09-24 02:25:00.000,RBOB,Oct.21,-10.75
2021-09-24 02:25:00.000,RBOB,Nov.21,-11.0
2021-09-24 02:25:00.000,RBOB,Dec.21,-12.6
2021-09-24 02:25:00.000,RBOB,Jan.22,-14.85
2021-09-24 02:25:00.000,RBOB,Feb.22,-27.25
2021-09-24 02:25:00.000,RBOB,Sep.21,-8.4
2021-09-24 02:40:00.000,RBOB,Oct.21,-10.75
2021-09-24 02:40:00.000,RBOB,Nov.21,-11.0
2021-09-24 02:40:00.000,RBOB,Dec.21,-12.55
2021-09-24 02:40:00.000,RBOB,Jan.22,-14.85
2021-09-24 02:40:00.000,RBOB,Feb.22,-27.25
2021-09-24 02:40:00.000,RBOB,Sep.21,-8.35
2021-09-24 02:55:00.000,RBOB,Oct.21,-10.75
2021-09-24 02:55:00.000,RBOB,Nov.21,-11.0
2021-09-24 02:55:00.000,RBOB,Dec.21,-12.55
2021-09-24 02:55:00.000,RBOB,Jan.22,-14.85
2021-09-24 02:55:00.000,RBOB,Feb.22,-27.25
2021-09-24 02:55:00.000,RBOB,Sep.21,-8.4
2021-09-24 03:10:00.000,RBOB,Oct.21,-10.75
2021-09-24 03:10:00.000,RBOB,Nov.21,-11.0
2021-09-24 03:10:00.000,RBOB,Dec.21,-12.55
2021-09-24 03:10:00.000,RBOB,Jan.22,-14.8
2021-09-24 03:10:00.000,RBOB,Feb.22,-27.25
2021-09-24 03:10:00.000,RBOB,Sep.21,-8.4
2021-09-24 03:25:00.000,RBOB,Oct.21,-10.75
2021-09-24 03:25:00.000,RBOB,Nov.21,-11.0
2021-09-24 03:25:00.000,RBOB,Dec.21,-12.6
2021-09-24 03:25:00.000,RBOB,Jan.22,-14.85
2021-09-24 03:25:00.000,RBOB,Feb.22,-27.25
2021-09-24 03:25:00.000,RBOB,Sep.21,-8.4
2021-09-24 03:40:00.000,RBOB,Oct.21,-10.75
2021-09-24 03:40:00.000,RBOB,Nov.21,-11.0
2021-09-24 03:40:00.000,RBOB,Dec.21,-12.55
2021-09-24 03:40:00.000,RBOB,Jan.22,-14.85
2021-09-24 03:40:00.000,RBOB,Feb.22,-27.25
2021-09-24 03:40:00.000,RBOB,Sep.21,-8.4
2021-09-24 03:55:00.000,RBOB,Oct.21,-10.75
2021-09-24 03:55:00.000,RBOB,Nov.21,-11.0
2021-09-24 03:55:00.000,RBOB,Dec.21,-12.55
2021-09-24 03:55:00.000,RBOB,Jan.22,-14.8
2021-09-24 04:25:00.000,RBOB,Sep.21,-8.4
2021-09-24 04:40:00.000,RBOB,Oct.21,-10.75
2021-09-24 04:40:00.000,RBOB,Nov.21,-11.0
2021-09-24 04:40:00.000,RBOB,Dec.21,-12.55
2021-09-24 04:40:00.000,RBOB,Jan.22,-14.8
2021-09-24 04:40:00.000,RBOB,Feb.22,-27.2
2021-09-24 04:40:00.000,RBOB,Sep.21,-8.35
2021-09-24 04:55:00.000,RBOB,Oct.21,-10.75
2021-09-24 04:55:00.000,RBOB,Nov.21,-10.95
2021-09-24 04:55:00.000,RBOB,Dec.21,-12.55
2021-09-24 04:55:00.000,RBOB,Jan.22,-14.8
2021-09-24 04:55:00.000,RBOB,Feb.22,-27.25
2021-09-24 04:55:00.000,RBOB,Sep.21,-8.4
2021-09-24 05:10:00.000,RBOB,Oct.21,-10.75
2021-09-24 05:10:00.000,RBOB,Nov.21,-10.95
2021-09-24 05:10:00.000,RBOB,Dec.21,-12.55
2021-09-24 05:10:00.000,RBOB,Jan.22,-14.85
2021-09-24 05:10:00.000,RBOB,Feb.22,-27.15
2021-09-24 05:10:00.000,RBOB,Sep.21,-8.4
2021-09-24 05:25:00.000,RBOB,Oct.21,-10.75
2021-09-24 05:25:00.000,RBOB,Nov.21,-10.95
2021-09-24 05:25:00.000,RBOB,Jan.22,-14.85
2021-09-24 05:25:00.000,RBOB,Feb.22,-27.25
2021-09-24 05:25:00.000,RBOB,Sep.21,-8.45
2021-09-24 05:40:00.000,RBOB,Oct.21,-10.75
2021-09-24 05:40:00.000,RBOB,Nov.21,-11.0
2021-09-24 05:40:00.000,RBOB,Dec.21,-12.55
2021-09-24 05:40:00.000,RBOB,Jan.22,-14.85
2021-09-24 05:40:00.000,RBOB,Feb.22,-27.25
2021-09-24 05:40:00.000,RBOB,Sep.21,-8.4
2021-09-24 05:55:00.000,RBOB,Oct.21,-10.75
2021-09-24 05:55:00.000,RBOB,Nov.21,-10.95
2021-09-24 05:55:00.000,RBOB,Dec.21,-12.55
2021-09-24 05:55:00.000,RBOB,Jan.22,-14.85
2021-09-24 05:55:00.000,RBOB,Feb.22,-27.2
2021-09-24 05:55:00.000,RBOB,Sep.21,-8.4
2021-09-24 06:10:00.000,RBOB,Oct.21,-10.75
2021-09-24 06:10:00.000,RBOB,Nov.21,-10.95
2021-09-24 06:10:00.000,RBOB,Dec.21,-12.55
2021-09-24 06:10:00.000,RBOB,Jan.22,-14.8
2021-09-24 06:10:00.000,RBOB,Feb.22,-27.2
2021-09-24 06:10:00.000,RBOB,Sep.21,-8.4
2021-09-24 06:25:00.000,RBOB,Oct.21,-10.75
2021-09-24 06:25:00.000,RBOB,Nov.21,-10.95
2021-09-24 06:25:00.000,RBOB,Dec.21,-12.55
